,ra type,1 / ra distance,in open,refuse,accept,assign,approve,reject,action controllable,1 / depth,state portion explored,state portion controllable,state marked,child marked,child goal,child error,child none,child deadlock,child portion controllable,child portion explored,q
22084,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-25.72205
22085,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.73202
22086,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-26.030704
22087,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.136383
22088,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25.754034
22089,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-24.980682
22090,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.173994
22091,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.735296
22092,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-25.46356
22093,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-25.062016
22094,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-24.525843
22095,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-25.809027
22096,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-26.089743
22097,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.656996
22098,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-23.565601
22099,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-23.489592
22100,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666667,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-25.026478
22101,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-23.095367
22102,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-23.625362
22103,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-19.856272
22104,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-19.856272
22105,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-24.040344
22106,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14285715,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,-23.069708
22107,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-22.619516
22108,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.028048
22109,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-20.955519
22110,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14285715,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,-22.922836
22111,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,-23.061249
22112,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.333828
22113,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.810999
22114,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-24.943401
22115,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285715,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-24.942945
22116,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.891304
22117,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.004337
22118,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.047201
22119,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.945297
22120,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.400106
22121,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.886599
22122,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-25.975115
22123,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.945637
22124,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.793999
22125,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.74582
22126,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.526081
22127,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.853037
22128,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.693571
22129,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.831312
22130,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-26.205017
22131,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.04162
22132,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.0,-27.260168
22133,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,-25.308058
22134,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.735296
22135,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-24.408577
22136,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.690466
22137,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.965246
22138,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.960924
22139,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.73202
22140,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-25.57593
22141,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-25.212378
22142,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.613848
22143,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-24.697063
22144,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.965246
22145,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.715654
22146,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.715654
22147,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-26.355682
22148,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.173994
22149,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.69158
22150,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.904257
22151,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.750622
22152,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.088274
22153,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.088274
22154,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,-25.308058
22155,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.639318
22156,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-24.408577
22157,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285715,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.572304
22158,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.620628
22159,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.77051
22160,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.088274
22161,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.421661
22162,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-22.715406
22163,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.613848
22164,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-24.697063
22165,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-25.067808
22166,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.333828
22167,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.965246
22168,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285715,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.719183
22169,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.400106
22170,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-24.943401
22171,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.904257
22172,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-25.906858
22173,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-23.437164
22174,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.7713
22175,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-26.270699
22176,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.712257
22177,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-25.41313
22178,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666667,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.359932
22179,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285715,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-25.148834
22180,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.276857
22181,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.333828
22182,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285715,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-23.564177
22183,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.611282
22184,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-22.619516
22185,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-20.044079
22186,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14285715,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-20.687765
22187,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-21.101053
22188,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-20.955519
22189,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.847267
22190,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.847267
22191,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.891304
22192,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.004337
22193,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.047201
22194,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.945297
22195,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.965246
22196,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.695383
22197,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.21205
22198,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.613848
22199,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.793999
22200,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.824154
22201,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.853037
22202,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.693571
22203,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.634392
22204,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.004337
22205,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-24.688498
22206,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.945297
22207,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.965246
22208,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.886599
22209,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.793999
22210,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.613848
22211,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.735296
22212,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.824154
22213,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-24.647264
22214,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.73202
22215,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.634392
22216,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.945637
22217,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.693571
22218,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-25.256413
22219,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-24.965246
22220,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666667,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,-25.41313
22221,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-25.067808
22222,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.639318
22223,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-25.142708
22224,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,-25.308058
22225,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-26.30159
22226,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.585115
22227,1.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-24.160973
22228,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333,1.0,-23.437164
22229,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.690466
22230,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-26.355682
22231,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-24.21205
22232,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33333334,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-25.400106
