,ra type,1 / ra distance,in open,extendFlight,aircrash,approach,requestLand,landcrash,controlall,descend,land,action controllable,1 / depth,state portion explored,state portion controllable,state marked,child marked,child goal,child error,child none,child deadlock,child portion controllable,child portion explored,q
11712,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.900265
11713,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.846117
11714,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.716108
11715,1.0,0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.21015
11716,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.051588
11717,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.889065
11718,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.848875
11719,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.377337
11720,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.866505
11721,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.848875
11722,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.377337
11723,1.0,0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.21015
11724,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.058125
11725,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-27.342793
11726,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-24.202633
11727,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-27.342793
11728,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.83865
11729,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.87819
11730,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.050663
11731,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.249485
11732,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.900265
11733,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.846117
11734,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.716108
11735,1.0,0.16666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.21015
11736,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.377337
11737,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.889065
11738,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.848875
11739,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.377337
11740,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.716108
11741,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-25.848875
11742,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.25586
11743,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-26.770014
11744,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.42025
11745,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.884102
11746,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-25.42025
11747,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.626995
11748,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.251791
11749,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.243034
11750,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.836195
11751,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-28.330372
11752,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.62937
11753,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.12659
11754,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.251791
11755,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.129585
11756,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-24.238869
11757,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-26.382504
11758,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-24.944975
11759,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.25586
11760,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.237846
11761,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.969522
11762,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.85351
11763,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.814241
11764,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.969522
11765,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.608686
11766,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.679214
11767,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.969522
11768,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.571978
11769,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.679214
11770,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.969522
11771,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.608686
11772,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.820097
11773,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.080051
11774,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.23955
11775,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.135847
11776,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.065914
11777,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-28.96316
11778,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.243034
11779,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.618158
11780,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.82745
11781,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.697447
11782,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.23932
11783,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.23932
11784,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.679214
11785,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.741205
11786,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.61458
11787,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.663324
11788,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.370132
11789,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-27.463015
11790,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.237846
11791,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-29.019318
11792,1.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.3333333,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-29.015005
11793,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.058125
11794,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-28.511528
11795,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-27.643387
11796,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.23955
11797,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.135847
11798,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.855627
11799,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.051588
11800,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.243034
11801,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-26.28254
11802,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.82745
11803,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.697447
11804,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-28.355719
11805,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.244432
11806,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-26.998512
11807,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.826996
11808,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.61458
11809,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.3333333,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.663324
11810,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.370132
11811,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-27.463015
11812,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.237846
11813,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.039463
11814,1.0,0.16666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.6666666,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.932604
11815,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.0208
11816,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-26.362036
11817,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.3333333,-28.700163
11818,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.866505
11819,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.83865
11820,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-27.751026
11821,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-26.264412
11822,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-26.998512
11823,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-29.250528
11824,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.251791
11825,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.705235
11826,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.251791
11827,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-28.039463
11828,1.0,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-26.28254
11829,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.82745
11830,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.697447
11831,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-28.330372
11832,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-26.405235
11833,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-29.250528
11834,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.826996
11835,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-28.575401
11836,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-29.005379
11837,1.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-26.328426
11838,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.6666666,0.6666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,-26.57355
11839,1.0,0.33333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-27.82745
11840,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-27.866505
11841,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-28.575401
11842,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-28.733559
11843,1.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-26.362036
11844,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33333334,0.6666666,0.3333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333,0.6666666,-26.542513
